Site,Location,Criteria,Areaha (acre),Year_num,lat,lon,country,site_page_name,site_page_link
Naumburg Cathedral,"GermanyNaumburg, Germany 51°9′17″N 11°48′14″E﻿ / ﻿51.15472°N 11.80389°E﻿ / 51.15472; 11.80389﻿ (Naumburg Cathedral)","Cultural:GerNau(i), (ii)",7004182000000000000♠1.82 (4.5),1978,51.15472412109375,11.803889274597168,Germany,/wiki/Naumburg_Cathedral,https://en.wikipedia.org/wiki/Naumburg_Cathedral
Van Nellefabriek,"NetherlandsRotterdam, Netherlands 51°55′24″N 4°25′6″E﻿ / ﻿51.92333°N 4.41833°E﻿ / 51.92333; 4.41833﻿ (Van Nellefabriek)","Cultural:NetRot(ii), (iv)",7004694000000000000♠6.94 (17.1),1978,51.92333221435547,4.418333530426025,Netherlands,/wiki/Van_Nellefabriek,https://en.wikipedia.org/wiki/Van_Nellefabriek
Neolithic Flint Mines at Spiennes (Mons),"BelgiumSpiennes, Belgium 50°25′51″N 3°58′44″E﻿ / ﻿50.43083°N 3.97889°E﻿ / 50.43083; 3.97889﻿ (Neolithic Flint Mines at Spiennes (Mons))","Cultural:BelSpi(i), (iii), (iv)",7006172000000000000♠172 (430),1978,50.43083190917969,3.978888988494873,Belgium,/wiki/Neolithic_flint_mines_of_Spiennes,https://en.wikipedia.org/wiki/Neolithic_flint_mines_of_Spiennes
New Lanark,"United KingdomLanark, Scotland, United Kingdom55°39′48″N 3°46′59″W﻿ / ﻿55.66333°N 3.78306°W﻿ / 55.66333; -3.78306﻿ (New Lanark)","Cultural:UniLanSco(ii), (iv), (vi)",7006146000000000000♠146 (360),1978,55.663333892822266,3.783055543899536,United Kingdom,/wiki/New_Lanark,https://en.wikipedia.org/wiki/New_Lanark
Nord-Pas de Calais Mining Basin,"FranceNord-Pas de Calais, France 50°27′45″N 3°32′46″E﻿ / ﻿50.46250°N 3.54611°E﻿ / 50.46250; 3.54611﻿ (Nord-Pas de Calais Mining Basin)","Cultural:FraNor(ii), (iv), (vi)","7007394300000000000♠3,943 (9,740)",1978,50.462501525878906,3.5461111068725586,France,/wiki/Nord-Pas_de_Calais_Mining_Basin,https://en.wikipedia.org/wiki/Nord-Pas_de_Calais_Mining_Basin
Notre-Dame Cathedral in Tournai,"BelgiumTournai, Belgium 50°36′22″N 3°23′21″E﻿ / ﻿50.60611°N 3.38917°E﻿ / 50.60611; 3.38917﻿ (Notre-Dame Cathedral in Tournai)","Cultural:BelTou(ii), (iv)",7003500000000000000♠0.5 (1.2),1978,50.606109619140625,3.3891665935516357,Belgium,/wiki/Tournai_Cathedral,https://en.wikipedia.org/wiki/Tournai_Cathedral
Old City of Bern,"SwitzerlandBern,  Switzerland  46°56′53″N 7°27′1″E﻿ / ﻿46.94806°N 7.45028°E﻿ / 46.94806; 7.45028﻿ (Old City of Bern)",Cultural:SwiCanBer(iii),"7008846840000000000♠84,684 (209,260)",1978,46.948055267333984,7.450277805328369,Switzerland,/wiki/Old_City_of_Bern,https://en.wikipedia.org/wiki/Old_City_of_Bern
Old and New Towns of Edinburgh,"United KingdomEdinburgh, Scotland, United Kingdom 55°57′0″N 3°13′0″W﻿ / ﻿55.95000°N 3.21667°W﻿ / 55.95000; -3.21667﻿ (Old and New Towns of Edinburgh)","Cultural:UniEdiSco(ii), (iv)",—,1978,55.95000076293945,3.2166666984558105,United Kingdom,NA,https://en.wikipedia.orgNA
Old town of Regensburg with Stadtamhof,"GermanyRegensburg, Germany 49°1′14″N 12°5′57″E﻿ / ﻿49.02056°N 12.09917°E﻿ / 49.02056; 12.09917﻿ (Old town of Regensburg with Stadtamhof)","Cultural:GerBavReg(ii), (iii), (iv)",7006183000000000000♠183 (450),1978,49.02055740356445,12.099166870117188,Germany,/wiki/Regensburg,https://en.wikipedia.org/wiki/Regensburg
Palace and Gardens of Schönbrunn,"AustriaVienna, Austria 48°11′12″N 16°18′48″E﻿ / ﻿48.18667°N 16.31333°E﻿ / 48.18667; 16.31333﻿ (Palace and Gardens of Schönbrunn)","Cultural:AusVie(i), (iv)",7006186000000000000♠186 (460),1978,48.186668395996094,16.31333351135254,Austria,/wiki/Sch%C3%B6nbrunn_Palace,https://en.wikipedia.org/wiki/Sch%C3%B6nbrunn_Palace
Palace and Park of Fontainebleau,"FranceFontainebleau, France 48°24′7″N 2°41′53″E﻿ / ﻿48.40194°N 2.69806°E﻿ / 48.40194; 2.69806﻿ (Palace and Park of Fontainebleau)","Cultural:FraFon(ii), (vi)",7006144000000000000♠144 (360),1978,48.40194320678711,2.6980555057525635,France,/wiki/Palace_of_Fontainebleau,https://en.wikipedia.org/wiki/Palace_of_Fontainebleau
Palace and Park of Versailles,"FranceVersailles, France 48°48′18″N 2°7′10″E﻿ / ﻿48.80500°N 2.11944°E﻿ / 48.80500; 2.11944﻿ (Palace and Park of Versailles)","Cultural:FraVer(i), (ii), (vi)","7007107000000000000♠1,070 (2,600)",1978,48.80500030517578,2.1194443702697754,France,/wiki/Palace_of_Versailles,https://en.wikipedia.org/wiki/Palace_of_Versailles
Palaces and Parks of Potsdam and Berlin,"GermanyBerlin, Potsdam, Germany 52°23′59″N 13°1′59″E﻿ / ﻿52.39972°N 13.03306°E﻿ / 52.39972; 13.03306﻿ (Palaces and Parks of Potsdam and Berlin)","Cultural:GerBer4(i), (ii), (iv)","7007206400000000000♠2,064 (5,100)",1978,52.399723052978516,13.033055305480957,Germany,/wiki/Palaces_and_Parks_of_Potsdam_and_Berlin,https://en.wikipedia.org/wiki/Palaces_and_Parks_of_Potsdam_and_Berlin
"Paris, Banks of the Seine","FranceParis, France 48°51′30″N 2°17′39″E﻿ / ﻿48.85833°N 2.29417°E﻿ / 48.85833; 2.29417﻿ (Paris, Banks of the Seine)","Cultural:FraPar(i), (ii), (iv)",7006365000000000000♠365 (900),1978,48.858333587646484,2.2941665649414062,France,/wiki/Paris#Culture,https://en.wikipedia.org/wiki/Paris#Culture
Pilgrimage Church of Wies,"GermanySteingaden, Germany 47°40′53″N 10°54′1″E﻿ / ﻿47.68139°N 10.90028°E﻿ / 47.68139; 10.90028﻿ (Pilgrimage Church of Wies)","Cultural:GerSte(i), (iii)",7003100000000000000♠0.1 (0.25),1978,47.68138885498047,10.900278091430664,Germany,/wiki/Wies_Church,https://en.wikipedia.org/wiki/Wies_Church
"Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy","FranceNancy, France 48°41′37″N 6°10′59″E﻿ / ﻿48.69361°N 6.18306°E﻿ / 48.69361; 6.18306﻿ (Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy)","Cultural:FraNan(i), (iv)",7004700000000000000♠7 (17),1978,48.69361114501953,6.183055400848389,France,NA,https://en.wikipedia.orgNA
Plantin-Moretus House-Workshops-Museum Complex,"BelgiumAntwerp, Belgium 51°13′6″N 4°23′52″E﻿ / ﻿51.21833°N 4.39778°E﻿ / 51.21833; 4.39778﻿ (Plantin-Moretus House-Workshops-Museum Complex)","Cultural:BelAnt(ii), (iii),(iv), (vi)",7003230000000000000♠0.23 (0.57),1978,51.21833419799805,4.397777557373047,Belgium,/wiki/Plantin-Moretus_Museum,https://en.wikipedia.org/wiki/Plantin-Moretus_Museum
Pontcysyllte Aqueduct and Canal,"United KingdomWrexham, Wales, United Kingdom52°58′13″N 3°5′16″W﻿ / ﻿52.97028°N 3.08778°W﻿ / 52.97028; -3.08778﻿ (Pontcysyllte Aqueduct and Canal)","Cultural:UniWreWal(i), (ii), (iv)",7006105000000000000♠105 (260),1978,52.97027587890625,3.087777853012085,United Kingdom,NA,https://en.wikipedia.orgNA
Pont du Gard (Roman Aqueduct),"FranceVers-Pont-du-Gard, France 43°56′50″N 4°32′7″E﻿ / ﻿43.94722°N 4.53528°E﻿ / 43.94722; 4.53528﻿ (Pont du Gard (Roman Aqueduct))","Cultural:FraVer(i), (iii), (iv)",7003330000000000000♠0.33 (0.82),1978,43.94722366333008,4.535277843475342,France,/wiki/Pont_du_Gard,https://en.wikipedia.org/wiki/Pont_du_Gard
Prehistoric Pile Dwellings around the Alps,"Austria Austria*, France*, Germany*, Italy*, Slovenia*,  Switzerland*47°16′42″N 8°12′27″E﻿ / ﻿47.27833°N 8.20750°E﻿ / 47.27833; 8.20750﻿ (Prehistoric Pile Dwellings around the Alps)","Cultural:Swi(iv), (v)","7007396100000000000♠3,961 (9,790)",1978,47.2783317565918,8.207500457763672,Austria,/wiki/Prehistoric_Pile_Dwellings_around_the_Alps,https://en.wikipedia.org/wiki/Prehistoric_Pile_Dwellings_around_the_Alps
Prehistoric Sites and Decorated Caves of the Vézère Valley,"FranceLascaux, France 45°3′27″N 1°10′12″E﻿ / ﻿45.05750°N 1.17000°E﻿ / 45.05750; 1.17000﻿ (Prehistoric Sites and Decorated Caves of the Vézère Valley)","Cultural:FraLas(i), (iii)",—,1978,45.057498931884766,1.1699999570846558,France,/wiki/Lascaux,https://en.wikipedia.org/wiki/Lascaux
"Provins, Town of Medieval Fairs","FranceProvins, France 48°33′35″N 3°17′56″E﻿ / ﻿48.55972°N 3.29889°E﻿ / 48.55972; 3.29889﻿ (Provins, Town of Medieval Fairs)","Cultural:FraPro(ii), (iv)",7006108000000000000♠108 (270),1978,48.559722900390625,3.298888921737671,France,NA,https://en.wikipedia.orgNA
Rhaetian Railway in the Albula / Bernina Landscapes,"SwitzerlandGraubünden and Tirano, Italy*  Switzerland* 46°29′54″N 9°50′47″E﻿ / ﻿46.49833°N 9.84639°E﻿ / 46.49833; 9.84639﻿ (Rhaetian Railway)",Cultural:SwiGra (ii) (iv),"7009109386000000000♠109,386 (270,300)",1978,46.49833297729492,9.846388816833496,Switzerland,/wiki/Rhaetian_Railway,https://en.wikipedia.org/wiki/Rhaetian_Railway
Rietveld Schröderhuis (Rietveld Schröder House),"NetherlandsUtrecht, Netherlands 52°5′7″N 5°8′50″E﻿ / ﻿52.08528°N 5.14722°E﻿ / 52.08528; 5.14722﻿ (Rietveld Schröder House)","Cultural:NetUtr(i), (ii)",—,1978,52.08527755737305,5.14722204208374,Netherlands,NA,https://en.wikipedia.orgNA
"Roman Monuments, Cathedral of St Peter and Church of Our Lady in Trier","GermanyTrier, Germany 49°45′0″N 6°37′59″E﻿ / ﻿49.75000°N 6.63306°E﻿ / 49.75000; 6.63306﻿ (Roman Monuments, Cathedral of St. Peter and Church of Our Lady in Trier)","Cultural:GerTri(i)(iii),(iv), (vi)",—,1978,49.75,6.633055686950684,Germany,"/wiki/Roman_Monuments,_Cathedral_of_St._Peter_and_Church_of_Our_Lady_in_Trier_UNESCO_World_Heritage_Site","https://en.wikipedia.org/wiki/Roman_Monuments,_Cathedral_of_St._Peter_and_Church_of_Our_Lady_in_Trier_UNESCO_World_Heritage_Site"
"Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange","FranceOrange, France 44°8′9″N 4°48′30″E﻿ / ﻿44.13583°N 4.80833°E﻿ / 44.13583; 4.80833﻿ (Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange)","Cultural:FraOra(iii), (vi)",7004945000000000000♠9.45 (23.4),1978,44.135833740234375,4.808333396911621,France,NA,https://en.wikipedia.orgNA
Routes of Santiago de Compostela in France,France France 45°11′3″N 0°43′23″E﻿ / ﻿45.18417°N 0.72306°E﻿ / 45.18417; 0.72306﻿ (Routes of Santiago de Compostela in France),"Cultural:Fra2(ii), (iv), (vi)",—,1978,45.184165954589844,0.7230555415153503,France,/wiki/Routes_of_Santiago_de_Compostela_in_France,https://en.wikipedia.org/wiki/Routes_of_Santiago_de_Compostela_in_France
"Royal Botanic Gardens, Kew","United KingdomLondon, England, United Kingdom 51°28′55″N 0°17′39″E﻿ / ﻿51.48194°N 0.29417°E﻿ / 51.48194; 0.29417﻿ (Royal Botanic Gardens, Kew)","Cultural:UniLon2(ii), (iii), (iv)",7006132000000000000♠132 (330),1978,51.4819450378418,0.2941666543483734,United Kingdom,"/wiki/Royal_Botanic_Gardens,_Kew","https://en.wikipedia.org/wiki/Royal_Botanic_Gardens,_Kew"
"From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt","FranceArc-et-Senans,Salins-les-Bains,  France 46°56′15″N 5°52′35″E﻿ / ﻿46.93750°N 5.87639°E﻿ / 46.93750; 5.87639﻿ (Royal Saltworks of Arc-et-Senans)","Cultural:FraArc(i), (ii), (iv)",7005104800000000000♠10.48 (25.9),1978,46.9375,5.876389026641846,France,NA,https://en.wikipedia.orgNA
Saltaire,"United KingdomCity of Bradford, England, United Kingdom 53°50′21″N 1°47′18″W﻿ / ﻿53.83917°N 1.78833°W﻿ / 53.83917; -1.78833﻿ (Saltaire)","Cultural:United Kingdom(ii), (iv)",7005200000000000000♠20 (49),1978,53.839168548583984,1.7883332967758179,United Kingdom,/wiki/Saltaire,https://en.wikipedia.org/wiki/Saltaire
Schokland and Surroundings,"NetherlandsNoordoostpolder, Netherlands 52°38′19″N 5°46′18″E﻿ / ﻿52.63861°N 5.77167°E﻿ / 52.63861; 5.77167﻿ (Schokland and Surroundings)","Cultural:NetNoo(iii), (v)","7007130600000000000♠1,306 (3,230)",1978,52.63861083984375,5.771666526794434,Netherlands,NA,https://en.wikipedia.orgNA
Semmering railway,"AustriaGloggnitz,  Simmering in Styria, Austria 47°38′56″N 15°49′41″E﻿ / ﻿47.64889°N 15.82806°E﻿ / 47.64889; 15.82806﻿ (Semmering railway)","Cultural:AusGlo(ii), (iv)",7006156000000000000♠156 (390),1978,47.648887634277344,15.828055381774902,Austria,/wiki/Semmering_railway,https://en.wikipedia.org/wiki/Semmering_railway
Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht,"NetherlandsAmsterdam, Netherlands 52°21′54″N 4°53′16″E﻿ / ﻿52.36500°N 4.88778°E﻿ / 52.36500; 4.88778﻿ (Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht)","Cultural:NetAmsSev(i), (ii), (iv)",7006198000000000000♠198 (490),1978,52.3650016784668,4.887777805328369,Netherlands,/wiki/Canals_of_Amsterdam,https://en.wikipedia.org/wiki/Canals_of_Amsterdam
Sceilg Mhichíl,"IrelandCounty Kerry, Ireland 51°46′19″N 10°32′19″W﻿ / ﻿51.77194°N 10.53861°W﻿ / 51.77194; -10.53861﻿ (Sceilg Mhichíl)","Cultural:IreCou(iii), (iv)",7005220000000000000♠22 (54),1978,51.77194595336914,10.53861141204834,Ireland,/wiki/Skellig_Michael,https://en.wikipedia.org/wiki/Skellig_Michael
Speicherstadt and Kontorhaus District with Chilehaus,"GermanyHamburg, Germany 53°32′36″N 9°59′31″E﻿ / ﻿53.54333°N 9.99194°E﻿ / 53.54333; 9.99194﻿ (Speicherstadt)",Cultural:GerSpei(iv),7005260000000000000♠26 (64),1978,53.5433349609375,9.991944313049316,Germany,NA,https://en.wikipedia.orgNA
Speyer Cathedral,"GermanySpeyer, Germany 49°19′0″N 8°26′35″E﻿ / ﻿49.31667°N 8.44306°E﻿ / 49.31667; 8.44306﻿ (Speyer Cathedral)",Cultural:GerSpey(ii),—,1978,49.31666564941406,8.443055152893066,Germany,/wiki/Speyer_Cathedral,https://en.wikipedia.org/wiki/Speyer_Cathedral
St Mary's Cathedral and St Michael's Church at Hildesheim,"GermanyHildesheim, Germany 52°9′10″N 9°56′38″E﻿ / ﻿52.15278°N 9.94389°E﻿ / 52.15278; 9.94389﻿ (St Mary's Cathedral and St Michael's Church at Hildesheim)","Cultural:GerHil(i), (ii), (iii)",7003580000000000000♠0.58 (1.4),1978,52.15277862548828,9.943888664245605,Germany,NA,https://en.wikipedia.orgNA
Stoclet House,"BelgiumBrussels, Belgium 50°50′6″N 4°24′58″E﻿ / ﻿50.83500°N 4.41611°E﻿ / 50.83500; 4.41611﻿ (Stoclet House)","Cultural:BelBru3(i), (ii)",7003860000000000000♠0.86 (2.1),1978,50.834999084472656,4.416110992431641,Belgium,/wiki/Stoclet_Palace,https://en.wikipedia.org/wiki/Stoclet_Palace
"Stonehenge, Avebury and Associated Sites","United KingdomWiltshire, England, United Kingdom 51°10′44″N 1°49′31″W﻿ / ﻿51.17889°N 1.82528°W﻿ / 51.17889; -1.82528﻿ (Stonehenge, Avebury and Associated Sites)","Cultural:UniWil(i), (ii), (iii)","7007498500000000000♠4,985 (12,320)",1978,51.178890228271484,1.8252778053283691,United Kingdom,"/wiki/Stonehenge,_Avebury_and_Associated_Sites","https://en.wikipedia.org/wiki/Stonehenge,_Avebury_and_Associated_Sites"
"Strasbourg, Grande île and Neustadt","FranceStrasbourg, France 48°34′53″N 7°43′48″E﻿ / ﻿48.58139°N 7.73000°E﻿ / 48.58139; 7.73000﻿ (Strasbourg – Grande île)","Cultural:FraStr(i), (ii), (iv)","7006183000000000000♠183 (450); buffer zone 708 (1,750)",1978,48.581390380859375,7.730000019073486,France,NA,https://en.wikipedia.orgNA
Studley Royal Park including the Ruins of Fountains Abbey,"United KingdomNorth Yorkshire, England, United Kingdom 54°6′58″N 1°34′23″W﻿ / ﻿54.11611°N 1.57306°W﻿ / 54.11611; -1.57306﻿ (Studley Royal Park including the Ruins of Fountains Abbey)","Cultural:UniNor(i), (iv)",7006309000000000000♠309 (760),1978,54.116111755371094,1.5730555057525635,United Kingdom,NA,https://en.wikipedia.orgNA
"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona","SwitzerlandBellinzona,  Switzerland  46°11′35″N 9°1′21″E﻿ / ﻿46.19306°N 9.02250°E﻿ / 46.19306; 9.02250﻿ (Three Castles of Bellinzona)",Cultural:SwiCanTic(iv),7004500000000000000♠5 (12),1978,46.19305419921875,9.022500038146973,Switzerland,/wiki/Castles_of_Bellinzona,https://en.wikipedia.org/wiki/Castles_of_Bellinzona
Tower of London,"United KingdomLondon, England, United Kingdom 51°30′29″N 0°4′34″W﻿ / ﻿51.50806°N 0.07611°W﻿ / 51.50806; -0.07611﻿ (Tower of London)","Cultural:UniLon3(ii), (iv)",—,1978,51.508056640625,0.07611110806465149,United Kingdom,/wiki/Tower_of_London,https://en.wikipedia.org/wiki/Tower_of_London
Town Hall and Roland on the Marketplace of Bremen,"GermanyBremen, Germany 53°4′34″N 8°48′27″E﻿ / ﻿53.07611°N 8.80750°E﻿ / 53.07611; 8.80750﻿ (Town Hall and Roland on the Marketplace of Bremen)","Cultural:GerBre(iii), (iv), (vi)",7003290000000000000♠0.29 (0.72),1978,53.07611083984375,8.807499885559082,Germany,NA,https://en.wikipedia.orgNA
Town of Bamberg,"GermanyBamberg, Germany 49°53′30″N 10°53′20″E﻿ / ﻿49.89167°N 10.88889°E﻿ / 49.89167; 10.88889﻿ (Town of Bamberg)",Cultural:GerBam (ii)(iv),7006142000000000000♠142 (350),1978,49.891666412353516,10.88888931274414,Germany,/wiki/Town_of_Bamberg,https://en.wikipedia.org/wiki/Town_of_Bamberg
Upper Middle Rhine Valley,"GermanyRhineland-Palatinate, Hesse, Germany 50°10′25″N 7°41′39″E﻿ / ﻿50.17361°N 7.69417°E﻿ / 50.17361; 7.69417﻿ (Upper Middle Rhine Valley)","Cultural:GerRhi(ii), (iv), (v)","7008272500000000000♠27,250 (67,300)",1978,50.17361068725586,7.694166660308838,Germany,/wiki/Rhine_Gorge,https://en.wikipedia.org/wiki/Rhine_Gorge
"Vézelay, Church and Hill","FranceVézelay, France 47°27′59″N 3°44′54″E﻿ / ﻿47.46639°N 3.74833°E﻿ / 47.46639; 3.74833﻿ (Vézelay, Church and Hill)","Cultural:FraVez(i), (vi)",7006183000000000000♠183 (450),1978,47.46638870239258,3.748333215713501,France,/wiki/V%C3%A9zelay_Abbey,https://en.wikipedia.org/wiki/V%C3%A9zelay_Abbey
Völklingen Ironworks,"GermanyVölklingen, Germany 49°14′40″N 6°50′59″E﻿ / ﻿49.24444°N 6.84972°E﻿ / 49.24444; 6.84972﻿ (Völklingen Ironworks)","Cultural:GerVöl(ii), (iv)",7004600000000000000♠6 (15),1978,49.24444580078125,6.849722385406494,Germany,/wiki/V%C3%B6lklingen_Ironworks,https://en.wikipedia.org/wiki/V%C3%B6lklingen_Ironworks
Wachau Cultural Landscape,"AustriaWachau, Austria 48°21′52″N 15°26′3″E﻿ / ﻿48.36444°N 15.43417°E﻿ / 48.36444; 15.43417﻿ (Wachau Cultural Landscape)","Cultural:AusWac(ii), (iv)","7008183870000000000♠18,387 (45,440)",1978,48.364444732666016,15.43416690826416,Austria,/wiki/Wachau,https://en.wikipedia.org/wiki/Wachau
Wartburg Castle,"GermanyEisenach, Germany 50°58′0″N 10°18′25″E﻿ / ﻿50.96667°N 10.30694°E﻿ / 50.96667; 10.30694﻿ (Wartburg Castle)","Cultural:GerEis(iii), (vi)",—,1978,50.96666717529297,10.306944847106934,Germany,/wiki/Wartburg_Castle,https://en.wikipedia.org/wiki/Wartburg_Castle
"Westminster Palace, Westminster Abbey and Saint Margaret's Church","United KingdomLondon, England, United Kingdom 51°29′59″N 0°7′43″W﻿ / ﻿51.49972°N 0.12861°W﻿ / 51.49972; -0.12861﻿ (Westminster Palace, Westminster Abbey and Saint Margaret's Church)","Cultural:UniLon4(i), (ii), (iv)",7005100000000000000♠10 (25),1978,51.49972152709961,0.12861111760139465,United Kingdom,NA,https://en.wikipedia.orgNA
Würzburg Residence with the Court Gardens and Residence Square,"GermanyWürzburg, Germany 49°47′34″N 9°56′20″E﻿ / ﻿49.79278°N 9.93889°E﻿ / 49.79278; 9.93889﻿ (Würzburg Residence with the Court Gardens and Residence Square)","Cultural:GerWür(i), (iv)",7005150000000000000♠15 (37),1978,49.79277801513672,9.9388885498046875,Germany,NA,https://en.wikipedia.orgNA
Zollverein Coal Mine Industrial Complex in Essen,"GermanyEssen, Germany 51°29′29″N 7°2′46″E﻿ / ﻿51.49139°N 7.04611°E﻿ / 51.49139; 7.04611﻿ (Zollverein Coal Mine Industrial Complex in Essen)","Cultural:GerEss(ii), (iii)",—,1978,51.491390228271484,7.046111106872559,Germany,/wiki/Zollverein_Coal_Mine_Industrial_Complex,https://en.wikipedia.org/wiki/Zollverein_Coal_Mine_Industrial_Complex
